id,period_id,number,color,scraped_at
16870,20250903100010481,6,RED,2025-09-03 08:00:59.897083+00
16871,20250903100010482,7,GREEN,2025-09-03 08:01:59.935565+00
16872,20250903100010483,8,RED,2025-09-03 08:02:59.891221+00
16873,20250903100010484,1,GREEN,2025-09-03 08:03:59.890089+00
16874,20250903100010485,5,VIOLET,2025-09-03 08:04:59.890559+00
16875,20250903100010486,6,RED,2025-09-03 08:05:59.883735+00
16876,20250903100010487,7,GREEN,2025-09-03 08:06:59.896748+00
16877,20250903100010488,6,RED,2025-09-03 08:07:59.896492+00
16878,20250903100010489,2,RED,2025-09-03 08:08:59.885526+00
16879,20250903100010490,3,GREEN,2025-09-03 08:09:59.888042+00
16880,20250903100010491,2,RED,2025-09-03 08:10:59.891278+00
16881,20250903100010492,4,RED,2025-09-03 08:11:59.893151+00
16882,20250903100010493,3,GREEN,2025-09-03 08:12:59.898851+00
16883,20250903100010494,5,VIOLET,2025-09-03 08:13:59.893739+00
16884,20250903100010495,5,VIOLET,2025-09-03 08:14:59.888296+00
16885,20250903100010496,1,GREEN,2025-09-03 08:15:59.888012+00
16886,20250903100010497,7,GREEN,2025-09-03 08:16:59.895235+00
16887,20250903100010498,4,RED,2025-09-03 08:17:59.96861+00
16888,20250903100010499,6,RED,2025-09-03 08:18:59.898665+00
16889,20250903100010500,6,RED,2025-09-03 08:19:59.92918+00
16890,20250903100010501,7,GREEN,2025-09-03 08:20:59.890611+00
16891,20250903100010502,3,GREEN,2025-09-03 08:21:59.956402+00
16892,20250903100010503,4,RED,2025-09-03 08:22:59.882034+00
16893,20250903100010504,5,VIOLET,2025-09-03 08:23:59.893125+00
16894,20250903100010505,3,GREEN,2025-09-03 08:24:59.887135+00
16895,20250903100010506,2,RED,2025-09-03 08:25:59.89427+00
16896,20250903100010507,5,VIOLET,2025-09-03 08:26:59.886681+00
16897,20250903100010508,5,VIOLET,2025-09-03 08:27:59.885392+00
16898,20250903100010509,9,GREEN,2025-09-03 08:28:59.903465+00
16899,20250903100010510,3,GREEN,2025-09-03 08:29:59.890111+00
16900,20250903100010511,8,RED,2025-09-03 08:30:59.899012+00
16901,20250903100010512,8,RED,2025-09-03 08:31:59.892103+00
16902,20250903100010513,2,RED,2025-09-03 08:32:59.883281+00
16903,20250903100010514,2,RED,2025-09-03 08:33:59.898874+00
16904,20250903100010515,7,GREEN,2025-09-03 08:34:59.892421+00
16905,20250903100010516,1,GREEN,2025-09-03 08:35:59.879981+00
16906,20250903100010517,2,RED,2025-09-03 08:36:59.958234+00
16907,20250903100010518,3,GREEN,2025-09-03 08:37:59.882389+00
16908,20250903100010519,7,GREEN,2025-09-03 08:38:59.884523+00
16909,20250903100010520,7,GREEN,2025-09-03 08:39:59.99387+00
16910,20250903100010521,8,RED,2025-09-03 08:40:59.936545+00
16911,20250903100010522,3,GREEN,2025-09-03 08:41:59.882983+00
16912,20250903100010523,6,RED,2025-09-03 08:42:59.930871+00
16913,20250903100010524,2,RED,2025-09-03 08:43:59.879601+00
16914,20250903100010525,1,GREEN,2025-09-03 08:44:59.900696+00
16915,20250903100010526,3,GREEN,2025-09-03 08:45:59.884995+00
16916,20250903100010527,4,RED,2025-09-03 08:46:59.910419+00
16917,20250903100010528,6,RED,2025-09-03 08:47:59.888758+00
16918,20250903100010529,5,VIOLET,2025-09-03 08:48:59.891331+00
16919,20250903100010530,6,RED,2025-09-03 08:49:59.896131+00
16920,20250903100010531,0,VIOLET,2025-09-03 08:50:59.925727+00
16921,20250903100010532,3,GREEN,2025-09-03 08:51:59.891049+00
16922,20250903100010533,6,RED,2025-09-03 08:52:59.910593+00
16923,20250903100010534,5,VIOLET,2025-09-03 08:53:59.891844+00
16924,20250903100010535,3,GREEN,2025-09-03 08:54:59.891313+00
16925,20250903100010536,2,RED,2025-09-03 08:55:59.891585+00
16926,20250903100010537,0,VIOLET,2025-09-03 08:56:59.879709+00
16927,20250903100010538,9,GREEN,2025-09-03 08:57:59.880525+00
16928,20250903100010539,1,GREEN,2025-09-03 08:58:59.901177+00
16929,20250903100010540,3,GREEN,2025-09-03 08:59:59.889321+00
16930,20250903100010541,4,RED,2025-09-03 09:00:59.897761+00
16931,20250903100010542,4,RED,2025-09-03 09:01:59.878841+00
16932,20250903100010543,9,GREEN,2025-09-03 09:02:59.892617+00
16933,20250903100010544,0,VIOLET,2025-09-03 09:03:59.916587+00
16934,20250903100010545,0,VIOLET,2025-09-03 09:04:59.919353+00
16935,20250903100010546,9,GREEN,2025-09-03 09:05:59.886463+00
16936,20250903100010547,1,GREEN,2025-09-03 09:06:59.887245+00
16937,20250903100010548,4,RED,2025-09-03 09:07:59.906573+00
16938,20250903100010549,1,GREEN,2025-09-03 09:08:59.915896+00
16939,20250903100010550,3,GREEN,2025-09-03 09:09:59.889039+00
16940,20250903100010551,9,GREEN,2025-09-03 09:10:59.885017+00
16941,20250903100010552,2,RED,2025-09-03 09:11:59.897656+00
16942,20250903100010553,9,GREEN,2025-09-03 09:12:59.910942+00
16943,20250903100010554,7,GREEN,2025-09-03 09:13:59.914704+00
16944,20250903100010555,4,RED,2025-09-03 09:14:59.906396+00
16945,20250903100010556,1,GREEN,2025-09-03 09:15:59.891509+00
16946,20250903100010557,2,RED,2025-09-03 09:16:59.902985+00
16947,20250903100010558,0,VIOLET,2025-09-03 09:17:59.89269+00
16948,20250903100010559,1,GREEN,2025-09-03 09:18:59.892198+00
16949,20250903100010560,2,RED,2025-09-03 09:19:59.889889+00
16950,20250903100010561,7,GREEN,2025-09-03 09:20:59.888293+00
16951,20250903100010562,5,VIOLET,2025-09-03 09:21:59.896096+00
16952,20250903100010563,2,RED,2025-09-03 09:22:59.891566+00
16953,20250903100010564,6,RED,2025-09-03 09:23:59.926709+00
16954,20250903100010565,5,VIOLET,2025-09-03 09:24:59.912711+00
16955,20250903100010566,4,RED,2025-09-03 09:25:59.88394+00
16956,20250903100010567,0,VIOLET,2025-09-03 09:26:59.884395+00
16957,20250903100010568,0,VIOLET,2025-09-03 09:27:59.887691+00
16958,20250903100010569,2,RED,2025-09-03 09:28:59.899014+00
16959,20250903100010570,6,RED,2025-09-03 09:29:59.892908+00
16960,20250903100010571,6,RED,2025-09-03 09:30:59.893439+00
16961,20250903100010572,2,RED,2025-09-03 09:31:59.889387+00
16962,20250903100010573,3,GREEN,2025-09-03 09:32:59.884194+00
16963,20250903100010574,6,RED,2025-09-03 09:33:59.887506+00
16964,20250903100010575,6,RED,2025-09-03 09:34:59.910216+00
16965,20250903100010576,7,GREEN,2025-09-03 09:35:59.882134+00
16966,20250903100010577,5,VIOLET,2025-09-03 09:36:59.890923+00
16967,20250903100010578,6,RED,2025-09-03 09:37:59.92117+00
16968,20250903100010579,1,GREEN,2025-09-03 09:38:59.912655+00
16969,20250903100010580,4,RED,2025-09-03 09:39:59.894235+00
16970,20250903100010581,6,RED,2025-09-03 09:40:59.916666+00
16971,20250903100010582,8,RED,2025-09-03 09:41:59.897622+00
16972,20250903100010583,8,RED,2025-09-03 09:42:59.886745+00
16973,20250903100010584,8,RED,2025-09-03 09:43:59.893098+00
16974,20250903100010585,6,RED,2025-09-03 09:44:59.892811+00
16975,20250903100010586,2,RED,2025-09-03 09:45:59.899225+00
16976,20250903100010587,0,VIOLET,2025-09-03 09:46:59.901407+00
16977,20250903100010588,9,GREEN,2025-09-03 09:47:59.917982+00
16978,20250903100010589,4,RED,2025-09-03 09:48:59.885695+00
16979,20250903100010590,5,VIOLET,2025-09-03 09:49:59.897929+00
16980,20250903100010591,1,GREEN,2025-09-03 09:50:59.939409+00
16981,20250903100010592,0,VIOLET,2025-09-03 09:51:59.89321+00
16982,20250903100010593,0,VIOLET,2025-09-03 09:52:59.889156+00
16983,20250903100010594,0,VIOLET,2025-09-03 09:53:59.919474+00
16984,20250903100010595,2,RED,2025-09-03 09:54:59.889819+00
16985,20250903100010596,4,RED,2025-09-03 09:55:59.929309+00
16986,20250903100010597,4,RED,2025-09-03 09:56:59.898535+00
16987,20250903100010598,1,GREEN,2025-09-03 09:57:59.882605+00
16988,20250903100010599,4,RED,2025-09-03 09:58:59.897633+00
16989,20250903100010600,8,RED,2025-09-03 09:59:59.898949+00
16990,20250903100010601,2,RED,2025-09-03 10:00:59.90597+00
16991,20250903100010602,5,VIOLET,2025-09-03 10:01:59.891247+00
16992,20250903100010603,2,RED,2025-09-03 10:02:59.892888+00
16993,20250903100010604,0,VIOLET,2025-09-03 10:03:59.883452+00
16994,20250903100010605,9,GREEN,2025-09-03 10:04:59.895071+00
16995,20250903100010606,5,VIOLET,2025-09-03 10:05:59.970052+00
16996,20250903100010607,0,VIOLET,2025-09-03 10:06:59.881875+00
16997,20250903100010608,3,GREEN,2025-09-03 10:07:59.906791+00
16998,20250903100010609,4,RED,2025-09-03 10:08:59.882622+00
16999,20250903100010610,3,GREEN,2025-09-03 10:09:59.887499+00
17000,20250903100010611,6,RED,2025-09-03 10:10:59.908752+00
17001,20250903100010612,1,GREEN,2025-09-03 10:11:59.882738+00
17002,20250903100010613,3,GREEN,2025-09-03 10:12:59.897823+00
17003,20250903100010614,9,GREEN,2025-09-03 10:13:59.895034+00
17004,20250903100010615,7,GREEN,2025-09-03 10:14:59.898659+00
17005,20250903100010616,4,RED,2025-09-03 10:15:59.90045+00
17006,20250903100010617,9,GREEN,2025-09-03 10:16:59.933561+00
17007,20250903100010618,0,VIOLET,2025-09-03 10:17:59.881606+00
17008,20250903100010619,9,GREEN,2025-09-03 10:18:59.900721+00
17009,20250903100010620,8,RED,2025-09-03 10:19:59.908119+00
17010,20250903100010621,4,RED,2025-09-03 10:20:59.890356+00
17011,20250903100010622,1,GREEN,2025-09-03 10:21:59.89609+00
17012,20250903100010623,4,RED,2025-09-03 10:23:00.027006+00
17013,20250903100010624,9,GREEN,2025-09-03 10:23:59.892765+00
17014,20250903100010625,3,GREEN,2025-09-03 10:24:59.90369+00
17015,20250903100010626,2,RED,2025-09-03 10:25:59.894803+00
17016,20250903100010627,3,GREEN,2025-09-03 10:26:59.896374+00
17017,20250903100010628,0,VIOLET,2025-09-03 10:27:59.960378+00
17018,20250903100010629,0,VIOLET,2025-09-03 10:28:59.899954+00
17019,20250903100010630,7,GREEN,2025-09-03 10:29:59.8905+00
17020,20250903100010631,6,RED,2025-09-03 10:30:59.885849+00
17021,20250903100010632,9,GREEN,2025-09-03 10:31:59.884805+00
17022,20250903100010633,0,VIOLET,2025-09-03 10:32:59.901658+00
17023,20250903100010634,4,RED,2025-09-03 10:33:59.895717+00
17024,20250903100010635,8,RED,2025-09-03 10:34:59.883272+00
17025,20250903100010636,8,RED,2025-09-03 10:35:59.883944+00
17026,20250903100010637,9,GREEN,2025-09-03 10:36:59.935056+00
17027,20250903100010638,7,GREEN,2025-09-03 10:37:59.928956+00
17028,20250903100010639,5,VIOLET,2025-09-03 10:38:59.883396+00
17029,20250903100010640,9,GREEN,2025-09-03 10:39:59.884305+00
17030,20250903100010641,5,VIOLET,2025-09-03 10:40:59.890268+00
17031,20250903100010642,8,RED,2025-09-03 10:41:59.898812+00
17032,20250903100010643,2,RED,2025-09-03 10:42:59.92532+00
17033,20250903100010644,1,GREEN,2025-09-03 10:43:59.902064+00
17034,20250903100010645,4,RED,2025-09-03 10:44:59.897107+00
17035,20250903100010646,9,GREEN,2025-09-03 10:45:59.89599+00
17036,20250903100010647,1,GREEN,2025-09-03 10:46:59.899912+00
17037,20250903100010648,5,VIOLET,2025-09-03 10:47:59.900638+00
17038,20250903100010649,1,GREEN,2025-09-03 10:48:59.897402+00
17039,20250903100010650,5,VIOLET,2025-09-03 10:49:59.885464+00
17040,20250903100010651,4,RED,2025-09-03 10:50:59.95057+00
17041,20250903100010652,3,GREEN,2025-09-03 10:51:59.89433+00
17042,20250903100010653,6,RED,2025-09-03 10:53:00.017574+00
17043,20250903100010654,5,VIOLET,2025-09-03 10:53:59.884643+00
17044,20250903100010655,0,VIOLET,2025-09-03 10:54:59.907469+00
17045,20250903100010656,6,RED,2025-09-03 10:55:59.888093+00
17046,20250903100010657,6,RED,2025-09-03 10:56:59.88896+00
17047,20250903100010658,2,RED,2025-09-03 10:57:59.891428+00
17048,20250903100010659,0,VIOLET,2025-09-03 10:58:59.885484+00
17049,20250903100010660,0,VIOLET,2025-09-03 10:59:59.884982+00
17050,20250903100010661,0,VIOLET,2025-09-03 11:00:59.93001+00
17051,20250903100010662,7,GREEN,2025-09-03 11:01:59.904488+00
17052,20250903100010663,2,RED,2025-09-03 11:02:59.887161+00
17053,20250903100010664,7,GREEN,2025-09-03 11:03:59.884048+00
17054,20250903100010665,4,RED,2025-09-03 11:04:59.888134+00
17055,20250903100010666,1,GREEN,2025-09-03 11:05:59.924668+00
17056,20250903100010667,1,GREEN,2025-09-03 11:06:59.893821+00
17057,20250903100010668,9,GREEN,2025-09-03 11:07:59.906761+00
17058,20250903100010669,2,RED,2025-09-03 11:08:59.887647+00
17059,20250903100010670,1,GREEN,2025-09-03 11:09:59.901387+00
17060,20250903100010671,6,RED,2025-09-03 11:10:59.895997+00
17061,20250903100010672,8,RED,2025-09-03 11:11:59.904945+00
17062,20250903100010673,8,RED,2025-09-03 11:12:59.897933+00
17063,20250903100010674,8,RED,2025-09-03 11:13:59.98201+00
17064,20250903100010675,7,GREEN,2025-09-03 11:14:59.927055+00
17065,20250903100010676,0,VIOLET,2025-09-03 11:15:59.907124+00
17066,20250903100010677,9,GREEN,2025-09-03 11:16:59.888831+00
17067,20250903100010678,7,GREEN,2025-09-03 11:17:59.893425+00
17068,20250903100010679,9,GREEN,2025-09-03 11:18:59.902302+00
17069,20250903100010680,1,GREEN,2025-09-03 11:19:59.887512+00
17070,20250903100010681,0,VIOLET,2025-09-03 11:20:59.909431+00
17071,20250903100010682,0,VIOLET,2025-09-03 11:21:59.923793+00
17072,20250903100010683,4,RED,2025-09-03 11:22:59.911438+00
17073,20250903100010684,3,GREEN,2025-09-03 11:23:59.903929+00
17074,20250903100010685,8,RED,2025-09-03 11:24:59.896423+00
17075,20250903100010686,9,GREEN,2025-09-03 11:25:59.903887+00
17076,20250903100010687,4,RED,2025-09-03 11:26:59.89099+00
17077,20250903100010688,2,RED,2025-09-03 11:27:59.889667+00
17078,20250903100010689,5,VIOLET,2025-09-03 11:28:59.879867+00
17079,20250903100010690,1,GREEN,2025-09-03 11:29:59.898094+00
17080,20250903100010691,9,GREEN,2025-09-03 11:30:59.908605+00
17081,20250903100010692,1,GREEN,2025-09-03 11:31:59.934423+00
17082,20250903100010693,0,VIOLET,2025-09-03 11:32:59.900875+00
17083,20250903100010694,8,RED,2025-09-03 11:33:59.892006+00
17084,20250903100010695,5,VIOLET,2025-09-03 11:34:59.884377+00
17085,20250903100010696,0,VIOLET,2025-09-03 11:35:59.892314+00
17086,20250903100010697,7,GREEN,2025-09-03 11:36:59.887719+00
17087,20250903100010698,0,VIOLET,2025-09-03 11:37:59.913379+00
17088,20250903100010699,3,GREEN,2025-09-03 11:38:59.900059+00
17089,20250903100010700,2,RED,2025-09-03 11:39:59.930598+00
17090,20250903100010701,9,GREEN,2025-09-03 11:40:59.884989+00
17091,20250903100010702,1,GREEN,2025-09-03 11:41:59.896398+00
17092,20250903100010703,1,GREEN,2025-09-03 11:42:59.8992+00
17093,20250903100010704,4,RED,2025-09-03 11:43:59.8926+00
17094,20250903100010705,8,RED,2025-09-03 11:44:59.898981+00
17095,20250903100010706,5,VIOLET,2025-09-03 11:45:59.897033+00
17096,20250903100010707,8,RED,2025-09-03 11:46:59.892027+00
17097,20250903100010708,2,RED,2025-09-03 11:47:59.885937+00
17098,20250903100010709,4,RED,2025-09-03 11:48:59.950211+00
17099,20250903100010710,9,GREEN,2025-09-03 11:49:59.893871+00
17100,20250903100010711,2,RED,2025-09-03 11:50:59.954865+00
17101,20250903100010712,0,VIOLET,2025-09-03 11:51:59.891621+00
17102,20250903100010713,1,GREEN,2025-09-03 11:52:59.906867+00
17103,20250903100010714,9,GREEN,2025-09-03 11:53:59.888548+00
17104,20250903100010715,3,GREEN,2025-09-03 11:54:59.884266+00
17105,20250903100010716,9,GREEN,2025-09-03 11:55:59.903229+00
17106,20250903100010717,1,GREEN,2025-09-03 11:56:59.903199+00
17107,20250903100010718,7,GREEN,2025-09-03 11:57:59.912575+00
17108,20250903100010719,6,RED,2025-09-03 11:58:59.929622+00
17109,20250903100010720,0,VIOLET,2025-09-03 11:59:59.900134+00
17110,20250903100010721,2,RED,2025-09-03 12:00:59.913889+00
17111,20250903100010722,6,RED,2025-09-03 12:01:59.897321+00
17112,20250903100010723,1,GREEN,2025-09-03 12:02:59.957406+00
17113,20250903100010724,3,GREEN,2025-09-03 12:03:59.8917+00
17114,20250903100010725,6,RED,2025-09-03 12:04:59.893362+00
17115,20250903100010726,9,GREEN,2025-09-03 12:05:59.892963+00
17116,20250903100010727,8,RED,2025-09-03 12:06:59.883447+00
17117,20250903100010728,4,RED,2025-09-03 12:07:59.898401+00
17118,20250903100010729,6,RED,2025-09-03 12:08:59.896158+00
17119,20250903100010730,9,GREEN,2025-09-03 12:09:59.893896+00
17120,20250903100010731,7,GREEN,2025-09-03 12:10:59.897359+00
17121,20250903100010732,7,GREEN,2025-09-03 12:11:59.891509+00
17122,20250903100010733,7,GREEN,2025-09-03 12:12:59.890651+00
17123,20250903100010734,4,RED,2025-09-03 12:13:59.908926+00
17124,20250903100010735,9,GREEN,2025-09-03 12:14:59.893683+00
17125,20250903100010736,2,RED,2025-09-03 12:15:59.902999+00
17126,20250903100010737,3,GREEN,2025-09-03 12:16:59.900889+00
17127,20250903100010738,2,RED,2025-09-03 12:17:59.904941+00
17128,20250903100010739,8,RED,2025-09-03 12:18:59.891839+00
17129,20250903100010740,4,RED,2025-09-03 12:19:59.975202+00
17130,20250903100010741,5,VIOLET,2025-09-03 12:20:59.892869+00
17131,20250903100010742,3,GREEN,2025-09-03 12:21:59.896243+00
17132,20250903100010743,7,GREEN,2025-09-03 12:22:59.887556+00
17133,20250903100010744,5,VIOLET,2025-09-03 12:23:59.886873+00
17134,20250903100010745,2,RED,2025-09-03 12:24:59.967083+00
17135,20250903100010746,6,RED,2025-09-03 12:25:59.964288+00
17136,20250903100010747,8,RED,2025-09-03 12:26:59.910733+00
17137,20250903100010748,0,VIOLET,2025-09-03 12:27:59.885825+00
17138,20250903100010749,7,GREEN,2025-09-03 12:28:59.894677+00
17139,20250903100010750,8,RED,2025-09-03 12:29:59.995795+00
17140,20250903100010751,6,RED,2025-09-03 12:30:59.901808+00
17141,20250903100010752,7,GREEN,2025-09-03 12:31:59.975494+00
17142,20250903100010753,8,RED,2025-09-03 12:32:59.888352+00
17143,20250903100010754,0,VIOLET,2025-09-03 12:33:59.88952+00
17144,20250903100010755,4,RED,2025-09-03 12:34:59.906817+00
17145,20250903100010756,3,GREEN,2025-09-03 12:35:59.888786+00
17146,20250903100010757,2,RED,2025-09-03 12:36:59.890448+00
17147,20250903100010758,5,VIOLET,2025-09-03 12:37:59.96449+00
17148,20250903100010759,5,VIOLET,2025-09-03 12:38:59.891136+00
17149,20250903100010760,8,RED,2025-09-03 12:39:59.884571+00
17150,20250903100010761,8,RED,2025-09-03 12:40:59.905547+00
17151,20250903100010762,9,GREEN,2025-09-03 12:41:59.941929+00
17152,20250903100010763,4,RED,2025-09-03 12:42:59.892476+00
17153,20250903100010764,4,RED,2025-09-03 12:43:59.889516+00
17154,20250903100010765,2,RED,2025-09-03 12:44:59.884113+00
17155,20250903100010766,8,RED,2025-09-03 12:45:59.910993+00
17156,20250903100010767,3,GREEN,2025-09-03 12:46:59.964552+00
17157,20250903100010768,9,GREEN,2025-09-03 12:47:59.885239+00
17158,20250903100010769,7,GREEN,2025-09-03 12:48:59.883891+00
17159,20250903100010770,0,VIOLET,2025-09-03 12:49:59.892518+00
17160,20250903100010771,7,GREEN,2025-09-03 12:50:59.903129+00
17161,20250903100010772,9,GREEN,2025-09-03 12:51:59.884704+00
17162,20250903100010773,5,VIOLET,2025-09-03 12:52:59.893971+00
17163,20250903100010774,6,RED,2025-09-03 12:53:59.887103+00
17164,20250903100010775,7,GREEN,2025-09-03 12:54:59.88852+00
17165,20250903100010776,7,GREEN,2025-09-03 12:55:59.903238+00
17166,20250903100010777,3,GREEN,2025-09-03 12:56:59.90912+00
17167,20250903100010778,8,RED,2025-09-03 12:57:59.988302+00
17168,20250903100010779,0,VIOLET,2025-09-03 12:58:59.896946+00
17169,20250903100010780,3,GREEN,2025-09-03 12:59:59.890986+00
17170,20250903100010781,0,VIOLET,2025-09-03 13:00:59.903697+00
17171,20250903100010782,8,RED,2025-09-03 13:01:59.911091+00
17172,20250903100010783,8,RED,2025-09-03 13:02:59.892851+00
17173,20250903100010784,7,GREEN,2025-09-03 13:03:59.914656+00
17174,20250903100010785,3,GREEN,2025-09-03 13:04:59.905336+00
17175,20250903100010786,2,RED,2025-09-03 13:05:59.888537+00
17176,20250903100010787,5,VIOLET,2025-09-03 13:06:59.899974+00
17177,20250903100010788,2,RED,2025-09-03 13:07:59.897803+00
17178,20250903100010789,0,VIOLET,2025-09-03 13:08:59.884994+00
17179,20250903100010790,2,RED,2025-09-03 13:09:59.897071+00
17180,20250903100010791,8,RED,2025-09-03 13:10:59.895543+00
17181,20250903100010792,4,RED,2025-09-03 13:11:59.896294+00
17182,20250903100010793,8,RED,2025-09-03 13:12:59.895804+00
17183,20250903100010794,3,GREEN,2025-09-03 13:13:59.919174+00
17184,20250903100010795,9,GREEN,2025-09-03 13:14:59.890591+00
17185,20250903100010796,3,GREEN,2025-09-03 13:15:59.914985+00
17186,20250903100010797,8,RED,2025-09-03 13:16:59.970125+00
17187,20250903100010798,8,RED,2025-09-03 13:17:59.917807+00
17188,20250903100010799,7,GREEN,2025-09-03 13:18:59.899088+00
17189,20250903100010800,7,GREEN,2025-09-03 13:19:59.89583+00
17190,20250903100010801,6,RED,2025-09-03 13:20:59.958429+00
17191,20250903100010802,9,GREEN,2025-09-03 13:21:59.899201+00
17192,20250903100010803,9,GREEN,2025-09-03 13:22:59.912387+00
17193,20250903100010804,3,GREEN,2025-09-03 13:23:59.902903+00
17194,20250903100010805,9,GREEN,2025-09-03 13:24:59.894765+00
17195,20250903100010806,2,RED,2025-09-03 13:25:59.896484+00
17196,20250903100010807,2,RED,2025-09-03 13:26:59.900089+00
17197,20250903100010808,5,VIOLET,2025-09-03 13:27:59.888762+00
17198,20250903100010809,6,RED,2025-09-03 13:28:59.898244+00
17199,20250903100010810,6,RED,2025-09-03 13:29:59.90274+00
17200,20250903100010811,4,RED,2025-09-03 13:30:59.956642+00
17201,20250903100010812,9,GREEN,2025-09-03 13:31:59.885416+00
17202,20250903100010813,5,VIOLET,2025-09-03 13:32:59.885371+00
17203,20250903100010814,2,RED,2025-09-03 13:33:59.899952+00
17204,20250903100010815,9,GREEN,2025-09-03 13:34:59.893325+00
17205,20250903100010816,8,RED,2025-09-03 13:35:59.892047+00
17206,20250903100010817,2,RED,2025-09-03 13:36:59.890864+00
17207,20250903100010818,6,RED,2025-09-03 13:37:59.91318+00
17208,20250903100010819,7,GREEN,2025-09-03 13:38:59.904534+00
17209,20250903100010820,3,GREEN,2025-09-03 13:39:59.894141+00
17210,20250903100010821,4,RED,2025-09-03 13:40:59.898667+00
17211,20250903100010822,5,VIOLET,2025-09-03 13:41:59.885506+00
17212,20250903100010823,9,GREEN,2025-09-03 13:42:59.898794+00
17213,20250903100010824,5,VIOLET,2025-09-03 13:43:59.97001+00
17214,20250903100010825,1,GREEN,2025-09-03 13:44:59.92294+00
17215,20250903100010826,9,GREEN,2025-09-03 13:45:59.922099+00
17216,20250903100010827,4,RED,2025-09-03 13:46:59.884572+00
17217,20250903100010828,1,GREEN,2025-09-03 13:47:59.917523+00
17218,20250903100010829,0,VIOLET,2025-09-03 13:48:59.901963+00
17219,20250903100010830,9,GREEN,2025-09-03 13:49:59.903541+00
17220,20250903100010831,7,GREEN,2025-09-03 13:50:59.892036+00
17221,20250903100010832,9,GREEN,2025-09-03 13:51:59.955676+00
17222,20250903100010833,1,GREEN,2025-09-03 13:52:59.891925+00
17223,20250903100010834,6,RED,2025-09-03 13:53:59.880538+00
17224,20250903100010835,5,VIOLET,2025-09-03 13:54:59.914399+00
17225,20250903100010836,0,VIOLET,2025-09-03 13:55:59.901386+00
17226,20250903100010837,5,VIOLET,2025-09-03 13:56:59.885083+00
17227,20250903100010838,3,GREEN,2025-09-03 13:57:59.894008+00
17228,20250903100010839,2,RED,2025-09-03 13:58:59.919969+00
17229,20250903100010840,4,RED,2025-09-03 13:59:59.894653+00
17230,20250903100010841,6,RED,2025-09-03 14:00:59.896801+00
17231,20250903100010842,3,GREEN,2025-09-03 14:01:59.900916+00
17232,20250903100010843,7,GREEN,2025-09-03 14:02:59.905987+00
17233,20250903100010844,8,RED,2025-09-03 14:03:59.889255+00
17234,20250903100010845,7,GREEN,2025-09-03 14:04:59.903517+00
17235,20250903100010846,4,RED,2025-09-03 14:05:59.882225+00
17236,20250903100010847,3,GREEN,2025-09-03 14:06:59.888824+00
17237,20250903100010848,1,GREEN,2025-09-03 14:07:59.88525+00
17238,20250903100010849,5,VIOLET,2025-09-03 14:08:59.889156+00
17239,20250903100010850,2,RED,2025-09-03 14:09:59.882618+00
17240,20250903100010851,9,GREEN,2025-09-03 14:10:59.918461+00
17241,20250903100010852,7,GREEN,2025-09-03 14:11:59.895573+00
17242,20250903100010853,0,VIOLET,2025-09-03 14:12:59.915887+00
17243,20250903100010854,0,VIOLET,2025-09-03 14:13:59.88415+00
17244,20250903100010855,9,GREEN,2025-09-03 14:14:59.886445+00
17245,20250903100010856,0,VIOLET,2025-09-03 14:15:59.906591+00
17246,20250903100010857,3,GREEN,2025-09-03 14:16:59.898151+00
17247,20250903100010858,9,GREEN,2025-09-03 14:17:59.898075+00
17248,20250903100010859,5,VIOLET,2025-09-03 14:18:59.896415+00
17249,20250903100010860,0,VIOLET,2025-09-03 14:19:59.883617+00
17250,20250903100010861,4,RED,2025-09-03 14:20:59.897555+00
17251,20250903100010862,4,RED,2025-09-03 14:21:59.896658+00
17252,20250903100010863,9,GREEN,2025-09-03 14:22:59.886059+00
17253,20250903100010864,0,VIOLET,2025-09-03 14:23:59.883713+00
17254,20250903100010865,3,GREEN,2025-09-03 14:24:59.896272+00
17255,20250903100010866,9,GREEN,2025-09-03 14:25:59.882498+00
17256,20250903100010867,2,RED,2025-09-03 14:26:59.89228+00
17257,20250903100010868,0,VIOLET,2025-09-03 14:27:59.950953+00
17258,20250903100010869,2,RED,2025-09-03 14:28:59.882155+00
17259,20250903100010870,8,RED,2025-09-03 14:29:59.913845+00
17260,20250903100010871,0,VIOLET,2025-09-03 14:30:59.909573+00
17261,20250903100010872,5,VIOLET,2025-09-03 14:31:59.882411+00
17262,20250903100010873,8,RED,2025-09-03 14:32:59.954698+00
17263,20250903100010874,5,VIOLET,2025-09-03 14:33:59.885599+00
17264,20250903100010875,9,GREEN,2025-09-03 14:34:59.890276+00
17265,20250903100010876,2,RED,2025-09-03 14:35:59.89381+00
17266,20250903100010877,1,GREEN,2025-09-03 14:36:59.876623+00
17267,20250903100010878,9,GREEN,2025-09-03 14:37:59.887872+00
17268,20250903100010879,4,RED,2025-09-03 14:38:59.890161+00
17269,20250903100010880,7,GREEN,2025-09-03 14:39:59.887423+00
17270,20250903100010881,9,GREEN,2025-09-03 14:40:59.887453+00
17271,20250903100010882,6,RED,2025-09-03 14:41:59.912798+00
17272,20250903100010883,6,RED,2025-09-03 14:42:59.888916+00
17273,20250903100010884,4,RED,2025-09-03 14:43:59.885904+00
17274,20250903100010885,1,GREEN,2025-09-03 14:44:59.897871+00
17275,20250903100010886,8,RED,2025-09-03 14:45:59.895181+00
